Observation Date,Series Display Name,Observation Value,Unit
31-Oct-13,. Macedonia (Formerly Yugoslavia),105.62,Thousand USD
31-Oct-13,. Madagascar,6768.43,Thousand USD
31-Oct-13,. Malawi,199.98,Thousand USD
31-Oct-13,. Malaysia,11967.63,Thousand USD
31-Oct-13,. Maldives,1224.36,Thousand USD
31-Oct-13,. Mali,0,Thousand USD
31-Oct-13,. Malta,376.38,Thousand USD
31-Oct-13,. Martinique,32.93,Thousand USD
31-Oct-13,. Mauritania,1997.01,Thousand USD
31-Oct-13,. Mauritius,2458.73,Thousand USD
31-Oct-13,. Mexico,8976.48,Thousand USD
31-Oct-13,. Moldova,102.57,Thousand USD
31-Oct-13,. Mongolia,0,Thousand USD
31-Oct-13,. Montserrat,14.8,Thousand USD
31-Oct-13,. Morocco,1226.08,Thousand USD
31-Oct-13,. Mozambique,6744.51,Thousand USD
31-Oct-13,. Myanmar,576.37,Thousand USD
31-Oct-13,. Namibia,158.59,Thousand USD
31-Oct-13,. Nauru,0,Thousand USD
31-Oct-13,. Nepal,233.1,Thousand USD
31-Oct-13,. Netherlands (Holland),43075.25,Thousand USD
31-Oct-13,. Netherlands Antilles,93.87,Thousand USD
31-Oct-13,. New Caledonia,90.58,Thousand USD
31-Oct-13,. New Zealand,3801.32,Thousand USD
31-Oct-13,. Nicaragua,880.1,Thousand USD
31-Oct-13,. Niger,1712.89,Thousand USD
31-Oct-13,. Nigeria,3445.07,Thousand USD
31-Oct-13,. North Korea,0,Thousand USD
31-Oct-13,. Norway,4396.31,Thousand USD
31-Oct-13,. Oman,34946.68,Thousand USD
31-Oct-13,. Panama Inc. Panama Canal Zone,0,Thousand USD
31-Oct-13,. Papua New Guinea,69.25,Thousand USD
31-Oct-13,. Paraguay,327.92,Thousand USD
31-Oct-13,. Peru,2511.85,Thousand USD
31-Oct-13,. Philippines,2635.17,Thousand USD
31-Oct-13,. Poland,10488.08,Thousand USD
31-Oct-13,. Polynesia,0,Thousand USD
31-Oct-13,. Portugal,13560.07,Thousand USD
31-Oct-13,. Qatar,6452.17,Thousand USD
31-Oct-13,. Reunion Island,416.34,Thousand USD
31-Oct-13,. Romania,3040.17,Thousand USD
31-Oct-13,. Russian Federation,15039.91,Thousand USD
31-Oct-13,. Rwanda,665.7,Thousand USD
31-Oct-13,. Sao Tome & Principe,87.18,Thousand USD
31-Oct-13,. Saudi Arabia,42529.69,Thousand USD
31-Oct-13,. Senegal,243.9,Thousand USD
31-Oct-13,. Serbia,545.49,Thousand USD
31-Oct-13,. Seychelles,252.31,Thousand USD
31-Oct-13,. Sierra Leone,321.52,Thousand USD
31-Oct-13,. Singapore,16528.82,Thousand USD
31-Oct-13,. Slovak Republic,284.52,Thousand USD
31-Oct-13,. Slovenia,1687.96,Thousand USD
31-Oct-13,. Solomon Islands,47.51,Thousand USD
31-Oct-13,. Somalia,2797.83,Thousand USD
31-Oct-13,. South Africa,24386.67,Thousand USD
31-Oct-13,. South Korea,28004.76,Thousand USD
31-Oct-13,. Spain,49983.86,Thousand USD
31-Oct-13,. Sri Lanka,20307.07,Thousand USD
31-Oct-13,. St. Helena,0,Thousand USD
31-Oct-13,. St. Kitts-Nevis,179.84,Thousand USD
31-Oct-13,. St. Lucia,4.41,Thousand USD
31-Oct-13,. St. Pierre & Miquelon,0,Thousand USD
31-Oct-13,. St. Vincent,0,Thousand USD
31-Oct-13,. Sudan,2528.08,Thousand USD
31-Oct-13,. Suriname,56.66,Thousand USD
31-Oct-13,. Swaziland,133.57,Thousand USD
31-Oct-13,. Sweden,11403.66,Thousand USD
31-Oct-13,. Switzerland,7158.48,Thousand USD
31-Oct-13,. Syrian Arab Republic,431.15,Thousand USD
31-Oct-13,. Tajikistan,2616,Thousand USD
31-Oct-13,. Tanzania,10234.04,Thousand USD
31-Oct-13,. Thailand,8318.72,Thousand USD
31-Oct-13,. Timor-Leste,0,Thousand USD
31-Oct-13,. Togo,351.39,Thousand USD
31-Oct-13,. Tonga,39.93,Thousand USD
31-Oct-13,. Trinidad and Tobago,164.21,Thousand USD
31-Oct-13,. Tunisia,2294.6,Thousand USD
31-Oct-13,. Turkey,33467.7,Thousand USD
31-Oct-13,. Turkmenistan,63.26,Thousand USD
31-Oct-13,. Tuvalu,3.71,Thousand USD
31-Oct-13,. U. A. E. Abu Dhabi,3287.34,Thousand USD
31-Oct-13,. U. A. E. Ajman,1616.32,Thousand USD
31-Oct-13,. U. A. E. Dubai,106305.77,Thousand USD
31-Oct-13,. U. A. E. Fujairah,42736.47,Thousand USD
31-Oct-13,. U. A. E. Ras Al Khaimah,46.36,Thousand USD
31-Oct-13,. U. A. E. Sharjah,11026.5,Thousand USD
31-Oct-13,. U. A. E. Ummal Quwain,65.57,Thousand USD
31-Oct-13,. U. K.,130220.82,Thousand USD
31-Oct-13,. U. S. A.,356746.99,Thousand USD
31-Oct-13,. Uganda,3044.17,Thousand USD
31-Oct-13,. Ukraine,5610.91,Thousand USD
31-Oct-13,. Upper Volta,0,Thousand USD
31-Oct-13,. Uruguay,1483.04,Thousand USD
31-Oct-13,. Uzbekistan,629.26,Thousand USD
31-Oct-13,. Vanuatu,0,Thousand USD
31-Oct-13,. Venezuela,1256.27,Thousand USD
31-Oct-13,. Viet Nam,23858.47,Thousand USD
31-Oct-13,. Virgin Islands,5.79,Thousand USD
31-Oct-13,. Western Samoa,0,Thousand USD
31-Oct-13,. Windward Islands,0,Thousand USD
31-Oct-13,. Yemen Arab Republic,6929.61,Thousand USD
31-Oct-13,. Zaire,2.4,Thousand USD
31-Oct-13,. Zambia,396.37,Thousand USD
31-Oct-13,. Zimbabwe,3183.4,Thousand USD
31-Oct-13,. Other Countries,13404.98,Thousand USD
31-Oct-13,I Export Receipts through Banks,2116159.81,Thousand USD
31-Oct-13,II Freight on Export,45000,Thousand USD
31-Oct-13,III Export Receipts Banks (fob) (I-II),2071159.81,Thousand USD
31-Oct-13,IV Other Exports,-7995.58,Thousand USD
31-Oct-13,V Total Export as per BOP (III+IV),2063164.22,Thousand USD
30-Sep-13,. Afghanistan,89946.58,Thousand USD
30-Sep-13,. Albania,367.93,Thousand USD
30-Sep-13,. Algeria,3024.37,Thousand USD
30-Sep-13,. American Samoa,78.01,Thousand USD
30-Sep-13,. Andorra,84.41,Thousand USD
30-Sep-13,. Angola,1908.47,Thousand USD
30-Sep-13,. Antigua & Barbuda,35.94,Thousand USD
30-Sep-13,. Argentina,5037,Thousand USD
30-Sep-13,. Armenia,20.19,Thousand USD
30-Sep-13,. Aruba,0,Thousand USD
30-Sep-13,. Australia,13403.88,Thousand USD
30-Sep-13,. Austria,2186.1,Thousand USD
30-Sep-13,. Azerbaijan,2614.72,Thousand USD
30-Sep-13,. Bahamas,6.12,Thousand USD
30-Sep-13,. Bahrain,10702.03,Thousand USD
30-Sep-13,. Bangladesh,65906.29,Thousand USD
30-Sep-13,. Barbados,2.52,Thousand USD
30-Sep-13,. Belarus,103.79,Thousand USD
30-Sep-13,. Belgium,29074.3,Thousand USD
30-Sep-13,. Belize,1.83,Thousand USD
30-Sep-13,. Benin ( Dahomey ),2661.43,Thousand USD
30-Sep-13,. Bermuda,221.2,Thousand USD
30-Sep-13,. Bhutan,0.54,Thousand USD
30-Sep-13,. Bolivia,1.77,Thousand USD
30-Sep-13,. Bosnia Herzegovina,67.22,Thousand USD
30-Sep-13,. Botswana,687.14,Thousand USD
30-Sep-13,. Brazil,8756.69,Thousand USD
30-Sep-13,. Brunei,691.09,Thousand USD
30-Sep-13,. Bulgaria,786.14,Thousand USD
30-Sep-13,. Burkina Faso ( Upper Volta),82.96,Thousand USD
30-Sep-13,. Burundi,0,Thousand USD
30-Sep-13,. Cambodia Kampuchea,4205.03,Thousand USD
30-Sep-13,. Cameroon,732.87,Thousand USD
30-Sep-13,. Canada,19816.78,Thousand USD
30-Sep-13,. Cape Verde,138.4,Thousand USD
30-Sep-13,. Cayman Islands,9.1,Thousand USD
30-Sep-13,. Central African Republic,379.97,Thousand USD
30-Sep-13,. Chad,214.13,Thousand USD
30-Sep-13,. Chile,6961.5,Thousand USD
30-Sep-13,. China,229709.43,Thousand USD
30-Sep-13,. Colombia,3668.05,Thousand USD
30-Sep-13,. Comoros,2286.27,Thousand USD
30-Sep-13,. Congo,852.86,Thousand USD
30-Sep-13,. Costa Rica,243.32,Thousand USD
30-Sep-13,. Croatia,558.43,Thousand USD
30-Sep-13,. Cuba,273.47,Thousand USD
30-Sep-13,. Cyprus,989.39,Thousand USD
30-Sep-13,. Czech Republic,1968.47,Thousand USD
30-Sep-13,. Denmark,9003.42,Thousand USD
30-Sep-13,. Djibouti,807.6,Thousand USD
30-Sep-13,. Dominica,0,Thousand USD
30-Sep-13,. Dominican Republic,321.94,Thousand USD
30-Sep-13,. Ecuador,841.56,Thousand USD
30-Sep-13,. Egypt,12820.96,Thousand USD
30-Sep-13,. El Salvador,7,Thousand USD
30-Sep-13,. Equatorial Guinea,0,Thousand USD
30-Sep-13,. Eritrea,0,Thousand USD
30-Sep-13,. Estonia,2446.51,Thousand USD
30-Sep-13,. Ethiopia,196.51,Thousand USD
30-Sep-13,. Faeroe Islands,0,Thousand USD
30-Sep-13,. Falkland Islands,0,Thousand USD
30-Sep-13,. Fiji,375.4,Thousand USD
30-Sep-13,. Finland,5370.79,Thousand USD
30-Sep-13,. France,41852.87,Thousand USD
30-Sep-13,. French Guinea,14.64,Thousand USD
30-Sep-13,. Gabon,151.84,Thousand USD
30-Sep-13,. Gambia,1141.6,Thousand USD
30-Sep-13,. Georgia,444.61,Thousand USD
30-Sep-13,. Germany,89175.13,Thousand USD
30-Sep-13,. Ghana,105.65,Thousand USD
30-Sep-13,. Gibraltar,0,Thousand USD
30-Sep-13,. Greece,5290.17,Thousand USD
30-Sep-13,. Greenland,6.5,Thousand USD
30-Sep-13,. Grenada,5.96,Thousand USD
30-Sep-13,. Guadeloupe,0,Thousand USD
30-Sep-13,. Guam,181.65,Thousand USD
30-Sep-13,. Guatemala,778.43,Thousand USD
30-Sep-13,. Guinea,66.41,Thousand USD
30-Sep-13,. Guinea-Bissau,80.15,Thousand USD
30-Sep-13,. Guyana,87.84,Thousand USD
30-Sep-13,. Haiti,84.81,Thousand USD
30-Sep-13,. Honduras,310.84,Thousand USD
30-Sep-13,. Hong Kong,39708.52,Thousand USD
30-Sep-13,. Hungary,1178.02,Thousand USD
30-Sep-13,. Iceland,155.69,Thousand USD
30-Sep-13,. India,37657.14,Thousand USD
30-Sep-13,. Indonesia,14886.65,Thousand USD
30-Sep-13,. Iran,6258.96,Thousand USD
30-Sep-13,. Iraq,2759.43,Thousand USD
30-Sep-13,. Ireland,5979.16,Thousand USD
30-Sep-13,. Italy,55790.5,Thousand USD
30-Sep-13,. Ivory Coast,120.86,Thousand USD
30-Sep-13,. Jamaica,16.01,Thousand USD
30-Sep-13,. Japan,16091.53,Thousand USD
30-Sep-13,. Jordan,3260.89,Thousand USD
30-Sep-13,. Kazakhstan,215.04,Thousand USD
30-Sep-13,. Kenya,11696.43,Thousand USD
30-Sep-13,. Kiribati,0,Thousand USD
30-Sep-13,. Kuwait,6991.65,Thousand USD
30-Sep-13,. Kyrgyzstan,21.33,Thousand USD
30-Sep-13,. Laos,8,Thousand USD
30-Sep-13,. Latvia,709.05,Thousand USD
30-Sep-13,. Lebanon,1758.21,Thousand USD
30-Sep-13,. Leeward Islands,91.81,Thousand USD
30-Sep-13,. Lesotho,116,Thousand USD
30-Sep-13,. Liberia,132.51,Thousand USD
30-Sep-13,. Libya,1201.06,Thousand USD
30-Sep-13,. Lithuania,3157.89,Thousand USD
30-Sep-13,. Luxembourg,22.94,Thousand USD
30-Sep-13,. Macao,74.18,Thousand USD
30-Sep-13,. Macedonia (Formerly Yugoslavia),52,Thousand USD
30-Sep-13,. Madagascar,5207.84,Thousand USD
30-Sep-13,. Malawi,718.87,Thousand USD
30-Sep-13,. Malaysia,10944.36,Thousand USD
30-Sep-13,. Maldives,885.67,Thousand USD
30-Sep-13,. Mali,91.28,Thousand USD
30-Sep-13,. Malta,255.72,Thousand USD
30-Sep-13,. Martinique,0,Thousand USD
30-Sep-13,. Mauritania,2164.13,Thousand USD
30-Sep-13,. Mauritius,2771.25,Thousand USD
30-Sep-13,. Mexico,9716.26,Thousand USD
30-Sep-13,. Moldova,14.22,Thousand USD
30-Sep-13,. Mongolia,3.07,Thousand USD
30-Sep-13,. Montserrat,0,Thousand USD
30-Sep-13,. Morocco,1389.33,Thousand USD
30-Sep-13,. Mozambique,8687.4,Thousand USD
30-Sep-13,. Myanmar,798.17,Thousand USD
30-Sep-13,. Namibia,158.81,Thousand USD
30-Sep-13,. Nauru,0,Thousand USD
30-Sep-13,. Nepal,602.26,Thousand USD
30-Sep-13,. Netherlands (Holland),40598.74,Thousand USD
30-Sep-13,. Netherlands Antilles,67.51,Thousand USD
30-Sep-13,. New Caledonia,0,Thousand USD
30-Sep-13,. New Zealand,3042.83,Thousand USD
30-Sep-13,. Nicaragua,204.94,Thousand USD
30-Sep-13,. Niger,2739.49,Thousand USD
30-Sep-13,. Nigeria,3123.72,Thousand USD
30-Sep-13,. North Korea,0,Thousand USD
30-Sep-13,. Norway,4386.79,Thousand USD
30-Sep-13,. Oman,18021.08,Thousand USD
30-Sep-13,. Panama Inc. Panama Canal Zone,0,Thousand USD
30-Sep-13,. Papua New Guinea,0.17,Thousand USD
30-Sep-13,. Paraguay,360.54,Thousand USD
30-Sep-13,. Peru,2816.6,Thousand USD
30-Sep-13,. Philippines,6159.65,Thousand USD
30-Sep-13,. Poland,9105.6,Thousand USD
30-Sep-13,. Polynesia,42.94,Thousand USD
30-Sep-13,. Portugal,11534.72,Thousand USD
30-Sep-13,. Qatar,6380.14,Thousand USD
30-Sep-13,. Reunion Island,462.13,Thousand USD
30-Sep-13,. Romania,2544.1,Thousand USD
30-Sep-13,. Russian Federation,14112.81,Thousand USD
30-Sep-13,. Rwanda,573.58,Thousand USD
30-Sep-13,. Sao Tome & Principe,19.76,Thousand USD
30-Sep-13,. Saudi Arabia,35929.83,Thousand USD
30-Sep-13,. Senegal,232.49,Thousand USD
30-Sep-13,. Serbia,921.1,Thousand USD
30-Sep-13,. Seychelles,184.85,Thousand USD
30-Sep-13,. Sierra Leone,184.07,Thousand USD
30-Sep-13,. Singapore,32668.96,Thousand USD
30-Sep-13,. Slovak Republic,386.16,Thousand USD
30-Sep-13,. Slovenia,2226.64,Thousand USD
30-Sep-13,. Solomon Islands,192.64,Thousand USD
30-Sep-13,. Somalia,780.61,Thousand USD
30-Sep-13,. South Africa,30185.05,Thousand USD
30-Sep-13,. South Korea,58713.06,Thousand USD
30-Sep-13,. Spain,57403.68,Thousand USD
30-Sep-13,. Sri Lanka,22779.94,Thousand USD
30-Sep-13,. St. Helena,52.43,Thousand USD
30-Sep-13,. St. Kitts-Nevis,18.72,Thousand USD
30-Sep-13,. St. Lucia,26.81,Thousand USD
30-Sep-13,. St. Pierre & Miquelon,0,Thousand USD
30-Sep-13,. St. Vincent,2.53,Thousand USD
30-Sep-13,. Sudan,2730.92,Thousand USD
30-Sep-13,. Suriname,0,Thousand USD
30-Sep-13,. Swaziland,92.93,Thousand USD
30-Sep-13,. Sweden,11733.24,Thousand USD
30-Sep-13,. Switzerland,2700.64,Thousand USD
30-Sep-13,. Syrian Arab Republic,386.77,Thousand USD
30-Sep-13,. Tajikistan,598.31,Thousand USD
30-Sep-13,. Tanzania,5752.85,Thousand USD
30-Sep-13,. Thailand,6845.79,Thousand USD
30-Sep-13,. Timor-Leste,0,Thousand USD
30-Sep-13,. Togo,35.2,Thousand USD
30-Sep-13,. Tonga,25.49,Thousand USD
30-Sep-13,. Trinidad and Tobago,216.38,Thousand USD
30-Sep-13,. Tunisia,2342.85,Thousand USD
30-Sep-13,. Turkey,30475.15,Thousand USD
30-Sep-13,. Turkmenistan,218.65,Thousand USD
30-Sep-13,. Tuvalu,51.81,Thousand USD
30-Sep-13,. U. A. E. Abu Dhabi,4121.56,Thousand USD
30-Sep-13,. U. A. E. Ajman,2760.62,Thousand USD
30-Sep-13,. U. A. E. Dubai,117940.58,Thousand USD
30-Sep-13,. U. A. E. Fujairah,421.02,Thousand USD
30-Sep-13,. U. A. E. Ras Al Khaimah,374.39,Thousand USD
30-Sep-13,. U. A. E. Sharjah,9017.3,Thousand USD
30-Sep-13,. U. A. E. Ummal Quwain,59.32,Thousand USD
30-Sep-13,. U. K.,117835.61,Thousand USD
30-Sep-13,. U. S. A.,318419.83,Thousand USD
30-Sep-13,. Uganda,2220.15,Thousand USD
30-Sep-13,. Ukraine,8198.06,Thousand USD
30-Sep-13,. Upper Volta,0,Thousand USD
30-Sep-13,. Uruguay,1513.96,Thousand USD
30-Sep-13,. Uzbekistan,332.06,Thousand USD
30-Sep-13,. Vanuatu,4.18,Thousand USD
30-Sep-13,. Venezuela,1273.22,Thousand USD
30-Sep-13,. Viet Nam,17821.26,Thousand USD
30-Sep-13,. Virgin Islands,3.59,Thousand USD
30-Sep-13,. Western Samoa,53.61,Thousand USD
30-Sep-13,. Windward Islands,567.95,Thousand USD
30-Sep-13,. Yemen Arab Republic,5459.95,Thousand USD
30-Sep-13,. Zaire,0,Thousand USD
30-Sep-13,. Zambia,379.37,Thousand USD
30-Sep-13,. Zimbabwe,542.55,Thousand USD
30-Sep-13,. Other Countries,12707.99,Thousand USD
30-Sep-13,I Export Receipts through Banks,1993381.4,Thousand USD
30-Sep-13,II Freight on Export,52500,Thousand USD
30-Sep-13,III Export Receipts Banks (fob) (I-II),1940881.4,Thousand USD
30-Sep-13,IV Other Exports,113479.97,Thousand USD
30-Sep-13,V Total Export as per BOP (III+IV),2054361.37,Thousand USD
31-Aug-13,. Afghanistan,71819.07,Thousand USD
31-Aug-13,. Albania,78.01,Thousand USD
31-Aug-13,. Algeria,1761.73,Thousand USD
31-Aug-13,. American Samoa,2.52,Thousand USD
31-Aug-13,. Andorra,53.42,Thousand USD
31-Aug-13,. Angola,2544.55,Thousand USD
31-Aug-13,. Antigua & Barbuda,7.25,Thousand USD
31-Aug-13,. Argentina,4468.05,Thousand USD
31-Aug-13,. Armenia,6.8,Thousand USD
31-Aug-13,. Aruba,5.62,Thousand USD
31-Aug-13,. Australia,14555.39,Thousand USD
31-Aug-13,. Austria,5282.99,Thousand USD
31-Aug-13,. Azerbaijan,1591.53,Thousand USD
31-Aug-13,. Bahamas,6.28,Thousand USD
31-Aug-13,. Bahrain,9285.04,Thousand USD
31-Aug-13,. Bangladesh,58996.8,Thousand USD
31-Aug-13,. Barbados,100.32,Thousand USD
31-Aug-13,. Belarus,189.75,Thousand USD
31-Aug-13,. Belgium,36727.87,Thousand USD
31-Aug-13,. Belize,200.63,Thousand USD
31-Aug-13,. Benin ( Dahomey ),5431.18,Thousand USD
31-Aug-13,. Bermuda,39.4,Thousand USD
31-Aug-13,. Bhutan,0,Thousand USD
31-Aug-13,. Bolivia,117.78,Thousand USD
31-Aug-13,. Bosnia Herzegovina,1.69,Thousand USD
31-Aug-13,. Botswana,1045.62,Thousand USD
31-Aug-13,. Brazil,6514.06,Thousand USD
31-Aug-13,. Brunei,449.5,Thousand USD
31-Aug-13,. Bulgaria,1126.99,Thousand USD
31-Aug-13,. Burkina Faso ( Upper Volta),0.25,Thousand USD
31-Aug-13,. Burundi,18.88,Thousand USD
31-Aug-13,. Cambodia Kampuchea,3015.09,Thousand USD
31-Aug-13,. Cameroon,637.42,Thousand USD
31-Aug-13,. Canada,22170.24,Thousand USD
31-Aug-13,. Cape Verde,235.03,Thousand USD
31-Aug-13,. Cayman Islands,4.45,Thousand USD
31-Aug-13,. Central African Republic,283.34,Thousand USD
31-Aug-13,. Chad,310.07,Thousand USD
31-Aug-13,. Chile,8138.26,Thousand USD
31-Aug-13,. China,233198.35,Thousand USD
31-Aug-13,. Colombia,5217.38,Thousand USD
31-Aug-13,. Comoros,890.16,Thousand USD
31-Aug-13,. Congo,1052.59,Thousand USD
31-Aug-13,. Costa Rica,323.84,Thousand USD
31-Aug-13,. Croatia,661.3,Thousand USD
31-Aug-13,. Cuba,0,Thousand USD
31-Aug-13,. Cyprus,1050.41,Thousand USD
31-Aug-13,. Czech Republic,2696.85,Thousand USD
31-Aug-13,. Denmark,9570.78,Thousand USD
31-Aug-13,. Djibouti,1651.58,Thousand USD
31-Aug-13,. Dominica,54.84,Thousand USD
31-Aug-13,. Dominican Republic,364.27,Thousand USD
31-Aug-13,. Ecuador,569.75,Thousand USD
31-Aug-13,. Egypt,11950.72,Thousand USD
31-Aug-13,. El Salvador,94.71,Thousand USD
31-Aug-13,. Equatorial Guinea,0,Thousand USD
31-Aug-13,. Eritrea,0,Thousand USD
31-Aug-13,. Estonia,2079.88,Thousand USD
31-Aug-13,. Ethiopia,1172.23,Thousand USD
31-Aug-13,. Faeroe Islands,0,Thousand USD
31-Aug-13,. Falkland Islands,3.78,Thousand USD
31-Aug-13,. Fiji,499.05,Thousand USD
31-Aug-13,. Finland,4482.24,Thousand USD
31-Aug-13,. France,43443.95,Thousand USD
31-Aug-13,. French Guinea,139.08,Thousand USD
31-Aug-13,. Gabon,28.81,Thousand USD
31-Aug-13,. Gambia,505,Thousand USD
31-Aug-13,. Georgia,650.42,Thousand USD
31-Aug-13,. Germany,95202.37,Thousand USD
31-Aug-13,. Ghana,541.39,Thousand USD
31-Aug-13,. Gibraltar,0,Thousand USD
31-Aug-13,. Greece,4289.62,Thousand USD
31-Aug-13,. Greenland,10,Thousand USD
31-Aug-13,. Grenada,0,Thousand USD
31-Aug-13,. Guadeloupe,144.21,Thousand USD
31-Aug-13,. Guam,0.36,Thousand USD
31-Aug-13,. Guatemala,1013.84,Thousand USD
31-Aug-13,. Guinea,0,Thousand USD
31-Aug-13,. Guinea-Bissau,0,Thousand USD
31-Aug-13,. Guyana,111.59,Thousand USD
31-Aug-13,. Haiti,63.46,Thousand USD
31-Aug-13,. Honduras,267.43,Thousand USD
31-Aug-13,. Hong Kong,45641.57,Thousand USD
31-Aug-13,. Hungary,1335.56,Thousand USD
31-Aug-13,. Iceland,14.96,Thousand USD
31-Aug-13,. India,23800.12,Thousand USD
31-Aug-13,. Indonesia,11897.43,Thousand USD
31-Aug-13,. Iran,6330.7,Thousand USD
31-Aug-13,. Iraq,2243.84,Thousand USD
31-Aug-13,. Ireland,6234.23,Thousand USD
31-Aug-13,. Italy,46055.07,Thousand USD
31-Aug-13,. Ivory Coast,940.86,Thousand USD
31-Aug-13,. Jamaica,294.58,Thousand USD
31-Aug-13,. Japan,14130.72,Thousand USD
31-Aug-13,. Jordan,3324.08,Thousand USD
31-Aug-13,. Kazakhstan,240.59,Thousand USD
31-Aug-13,. Kenya,15058.23,Thousand USD
31-Aug-13,. Kiribati,0,Thousand USD
31-Aug-13,. Kuwait,7258.26,Thousand USD
31-Aug-13,. Kyrgyzstan,0,Thousand USD
31-Aug-13,. Laos,27.59,Thousand USD
31-Aug-13,. Latvia,996.57,Thousand USD
31-Aug-13,. Lebanon,2233.4,Thousand USD
31-Aug-13,. Leeward Islands,117.7,Thousand USD
31-Aug-13,. Lesotho,12.07,Thousand USD
31-Aug-13,. Liberia,130.26,Thousand USD
31-Aug-13,. Libya,931.02,Thousand USD
31-Aug-13,. Lithuania,2776.63,Thousand USD
31-Aug-13,. Luxembourg,4.26,Thousand USD
31-Aug-13,. Macao,1.47,Thousand USD
31-Aug-13,. Macedonia (Formerly Yugoslavia),18.31,Thousand USD
31-Aug-13,. Madagascar,7316.92,Thousand USD
31-Aug-13,. Malawi,832.74,Thousand USD
31-Aug-13,. Malaysia,16990.8,Thousand USD
31-Aug-13,. Maldives,632.41,Thousand USD
31-Aug-13,. Mali,107.32,Thousand USD
31-Aug-13,. Malta,209.07,Thousand USD
31-Aug-13,. Martinique,0,Thousand USD
31-Aug-13,. Mauritania,1665.75,Thousand USD
31-Aug-13,. Mauritius,3515.94,Thousand USD
31-Aug-13,. Mexico,9874.36,Thousand USD
31-Aug-13,. Moldova,10.7,Thousand USD
31-Aug-13,. Mongolia,0,Thousand USD
31-Aug-13,. Montserrat,0,Thousand USD
31-Aug-13,. Morocco,1462.16,Thousand USD
31-Aug-13,. Mozambique,10401.34,Thousand USD
31-Aug-13,. Myanmar,346.52,Thousand USD
31-Aug-13,. Namibia,90.43,Thousand USD
31-Aug-13,. Nauru,0,Thousand USD
31-Aug-13,. Nepal,209.99,Thousand USD
31-Aug-13,. Netherlands (Holland),44495.5,Thousand USD
31-Aug-13,. Netherlands Antilles,157.01,Thousand USD
31-Aug-13,. New Caledonia,91.84,Thousand USD
31-Aug-13,. New Zealand,2755.28,Thousand USD
31-Aug-13,. Nicaragua,1248.89,Thousand USD
31-Aug-13,. Niger,1773.54,Thousand USD
31-Aug-13,. Nigeria,4859.33,Thousand USD
31-Aug-13,. North Korea,0,Thousand USD
31-Aug-13,. Norway,5334.89,Thousand USD
31-Aug-13,. Oman,16950.72,Thousand USD
31-Aug-13,. Panama Inc. Panama Canal Zone,0,Thousand USD
31-Aug-13,. Papua New Guinea,4.28,Thousand USD
31-Aug-13,. Paraguay,470.97,Thousand USD
31-Aug-13,. Peru,2825.16,Thousand USD
31-Aug-13,. Philippines,10440.52,Thousand USD
31-Aug-13,. Poland,7872.08,Thousand USD
31-Aug-13,. Polynesia,0,Thousand USD
31-Aug-13,. Portugal,12188.28,Thousand USD
31-Aug-13,. Qatar,7326.13,Thousand USD
31-Aug-13,. Reunion Island,578.59,Thousand USD
31-Aug-13,. Romania,1517.03,Thousand USD
31-Aug-13,. Russian Federation,14155.76,Thousand USD
31-Aug-13,. Rwanda,492.59,Thousand USD
31-Aug-13,. Sao Tome & Principe,54,Thousand USD
31-Aug-13,. Saudi Arabia,36574.05,Thousand USD
31-Aug-13,. Senegal,172.14,Thousand USD
31-Aug-13,. Serbia,556.2,Thousand USD
31-Aug-13,. Seychelles,275.39,Thousand USD
31-Aug-13,. Sierra Leone,249.1,Thousand USD
31-Aug-13,. Singapore,29656.54,Thousand USD
31-Aug-13,. Slovak Republic,331.04,Thousand USD
31-Aug-13,. Slovenia,1901.17,Thousand USD
31-Aug-13,. Solomon Islands,0.93,Thousand USD
31-Aug-13,. Somalia,787.55,Thousand USD
31-Aug-13,. South Africa,16183.11,Thousand USD
31-Aug-13,. South Korea,24106.46,Thousand USD
31-Aug-13,. Spain,47196.69,Thousand USD
31-Aug-13,. Sri Lanka,21338.6,Thousand USD
31-Aug-13,. St. Helena,0,Thousand USD
31-Aug-13,. St. Kitts-Nevis,3.73,Thousand USD
31-Aug-13,. St. Lucia,30.83,Thousand USD
31-Aug-13,. St. Pierre & Miquelon,64.68,Thousand USD
31-Aug-13,. St. Vincent,164.03,Thousand USD
31-Aug-13,. Sudan,2414.64,Thousand USD
31-Aug-13,. Suriname,2.66,Thousand USD
31-Aug-13,. Swaziland,108.06,Thousand USD
31-Aug-13,. Sweden,11318.11,Thousand USD
31-Aug-13,. Switzerland,3807.46,Thousand USD
31-Aug-13,. Syrian Arab Republic,1478.95,Thousand USD
31-Aug-13,. Tajikistan,819.13,Thousand USD
31-Aug-13,. Tanzania,5935.3,Thousand USD
31-Aug-13,. Thailand,8674.11,Thousand USD
31-Aug-13,. Timor-Leste,0,Thousand USD
31-Aug-13,. Togo,454.47,Thousand USD
31-Aug-13,. Tonga,0.77,Thousand USD
31-Aug-13,. Trinidad and Tobago,221.86,Thousand USD
31-Aug-13,. Tunisia,1836.58,Thousand USD
31-Aug-13,. Turkey,30998.17,Thousand USD
31-Aug-13,. Turkmenistan,515.96,Thousand USD
31-Aug-13,. Tuvalu,115.06,Thousand USD
31-Aug-13,. U. A. E. Abu Dhabi,1581.21,Thousand USD
31-Aug-13,. U. A. E. Ajman,2842.42,Thousand USD
